ano_movimentacao,mes_movimentacao,orgao_codigo,fonte_recurso_codigo,categoria_economica_codigo,grupo_despesa_codigo,credor_codigo,modalidade_aplicacao_codigo,modalidade_licitacao_codigo,empenho_ano,empenho_modalidade_codigo,valor_empenhado,valor_liquidado,valor_pago
2021,10,50,100,3,1,2402786,90,98,2021,1,9394.81,9394.81,9394.81
2021,10,50,100,3,1,2402787,90,98,2021,1,0.00,0.00,0.00
2021,10,50,100,3,1,2402791,90,98,2021,1,3646.04,3646.04,0.00
2021,10,50,100,3,1,2402792,90,98,2021,1,5027.21,5027.21,5027.21
2021,1,29,100,3,1,0,90,0,2021,0,18000.00,18000.00,18000.00
2021,4,29,100,3,1,0,90,0,2021,0,18000.00,18000.00,18000.00
2021,5,29,100,3,1,0,90,0,2021,0,1635.28,1635.28,1635.28
2021,5,29,100,3,1,0,90,0,2021,0,6374.96,6374.96,6374.96
2021,10,50,100,3,1,2402793,90,98,2021,1,13847.44,13847.44,13847.44
2021,11,61,100,3,1,2402794,90,98,2021,1,17368.08,17368.08,0.00
2021,10,61,100,3,1,2402800,90,98,2021,1,38457.34,0.00,0.00
2021,11,61,100,3,1,2402800,90,98,2021,1,0.00,38457.34,38457.34
2021,10,50,100,3,1,2402801,90,98,2021,1,58859.04,58859.04,58859.04
2021,2,29,100,3,1,0,90,0,2021,0,10178.99,10178.99,10178.99
2021,6,29,100,3,1,0,90,0,2021,0,9176.98,9176.98,9176.98
2021,10,29,100,3,1,0,90,0,2021,0,9190.52,9190.52,9190.52
2021,3,29,100,3,1,0,90,0,2021,0,24177.00,24177.00,24177.00
2021,11,29,100,3,1,0,90,0,2021,0,24973.00,24973.00,24973.00
2021,11,61,100,3,1,2402811,90,98,2021,1,35447.52,35447.52,35447.52
2021,10,50,100,3,1,2402813,90,98,2021,1,1696.53,1696.53,1696.53
2021,10,50,100,3,1,2402815,90,98,2021,1,3458.72,3458.72,0.00
2021,10,50,100,3,1,2402816,90,98,2021,1,4869.08,4869.08,4869.08
2021,12,50,100,3,1,2402818,90,98,2021,1,7121.66,7121.66,0.00
2021,10,50,100,3,1,2402821,90,98,2021,1,3330.16,3330.16,3330.16
2021,1,29,100,3,1,0,90,0,2021,0,118673.63,118673.63,118673.63
2021,2,29,100,3,1,0,90,0,2021,0,159644.75,159644.75,159644.75
2021,3,29,100,3,1,0,90,0,2021,0,117186.53,117186.53,117186.53
2021,4,29,100,3,1,0,90,0,2021,0,114198.27,114198.27,114198.27
2021,11,50,100,3,1,2402822,90,98,2021,1,0.00,0.00,0.00
2021,11,61,100,3,1,2402823,90,98,2021,1,0.00,0.00,0.00
2021,12,50,100,3,1,2402826,90,98,2021,1,-11959.82,-11959.82,0.00
2021,10,50,100,3,1,2402828,90,98,2021,1,6857.35,6857.35,0.00
2021,11,50,100,3,1,2402831,90,98,2021,1,9075.12,9075.12,9075.12
2021,7,29,100,3,1,0,90,0,2021,0,120174.79,120174.79,120174.79
2021,12,29,100,3,1,0,90,0,2021,0,120416.22,120416.22,120416.22
2021,3,29,100,3,1,0,90,0,2021,0,10814.48,10814.48,10814.48
2021,9,29,100,3,1,0,90,0,2021,0,-210.91,-210.91,-210.91
2021,9,29,100,3,1,0,90,0,2021,0,0.00,0.00,0.00
2021,10,50,100,3,1,2402832,90,98,2021,1,4535.15,4535.15,0.00
2021,10,50,100,3,1,2402833,90,98,2021,1,15684.32,15684.32,0.00
2021,10,50,100,3,1,2402835,90,98,2021,1,8129.10,8129.10,0.00
2021,10,50,100,3,1,2402836,90,98,2021,1,8014.25,8014.25,0.00
2021,10,50,100,3,1,2402839,90,98,2021,1,3667.45,3667.45,0.00
2021,10,29,100,3,1,0,90,0,2021,0,522.36,522.36,522.36
2021,11,29,100,3,1,0,90,0,2021,0,0.00,0.00,0.00
2021,3,29,100,3,1,0,90,0,2021,0,64838.94,64838.94,64838.94
2021,2,29,100,3,1,0,90,0,2021,0,-1977.45,-1977.45,-1977.45
2021,4,29,100,3,1,0,90,0,2021,0,-2357.53,-2357.53,-2357.53
2021,10,50,100,3,1,2402841,90,98,2021,1,4494.66,4494.66,0.00
2021,11,61,100,3,1,2402843,90,98,2021,1,85650.43,85650.43,85650.43
2021,11,61,100,3,1,2402845,90,98,2021,1,50299.18,50299.18,50299.18
2021,11,61,100,3,1,2402845,90,98,2021,1,116008.80,116008.80,0.00
2021,12,61,100,3,1,2402847,90,98,2021,1,85921.33,85921.33,85921.33
2021,11,61,100,3,1,2402851,90,98,2021,1,28444.24,28444.24,0.00
2021,6,29,100,3,1,0,90,0,2021,0,-1977.45,-1977.45,-1977.45
2021,7,29,100,3,1,0,90,0,2021,0,75513.42,75513.42,75513.42
2021,10,29,100,3,1,0,90,0,2021,0,73155.66,73155.66,73155.66
2021,1,29,100,3,1,0,90,0,2021,0,10099.94,10099.94,10099.94
2021,2,29,100,3,1,0,90,0,2021,0,39077.70,39077.70,39077.70
2021,11,61,100,3,1,2402853,90,98,2021,1,44799.66,44799.66,44799.66
2021,11,61,100,3,1,2402855,90,98,2021,1,38436.16,38436.16,0.00
2021,12,61,100,3,1,2402855,90,98,2021,1,0.00,0.00,38436.16
2021,12,61,100,3,1,2402856,90,98,2021,1,0.00,0.00,225233.44
2021,10,50,100,3,1,2402858,90,98,2021,1,5420.28,5420.28,0.00
2021,3,29,100,3,1,0,90,0,2021,0,20392.88,20392.88,20392.88
2021,4,29,100,3,1,0,90,0,2021,0,18940.76,18940.76,18940.76
2021,5,29,100,3,1,0,90,0,2021,0,20166.86,20166.86,20166.86
2021,6,29,100,3,1,0,90,0,2021,0,18771.15,18771.15,18771.15
2021,11,64,100,3,1,2402862,90,98,2021,1,818.66,818.66,818.66
2021,11,61,100,3,1,2402865,90,98,2021,1,84798.43,84798.43,84798.43
2021,11,50,100,3,1,2402867,90,98,2021,1,5610.21,5610.21,5610.21
2021,11,50,100,3,1,2402869,90,98,2021,1,3072.49,3072.49,3072.49
2021,11,50,100,3,1,2402870,90,98,2021,1,11485.28,11485.28,11485.28
2021,7,29,100,3,1,0,90,0,2021,0,18430.60,18430.60,18430.60
2021,8,29,100,3,1,0,90,0,2021,0,20789.41,20789.41,20789.41
2021,12,29,100,3,1,0,90,0,2021,0,19774.40,19774.40,19774.40
2021,1,29,100,3,1,0,90,0,2021,0,15150.00,15150.00,15150.00
2021,3,29,100,3,1,0,90,0,2021,0,-180.60,-180.60,-180.60
2021,11,50,100,3,1,2402875,90,98,2021,1,14133.19,14133.19,14133.19
2021,11,50,100,3,1,2402881,90,98,2021,1,1780.00,1780.00,1780.00
2021,11,50,100,3,1,2402882,90,98,2021,1,3965.21,3965.21,3965.21
2021,11,50,100,3,1,2402883,90,98,2021,1,6379.58,6379.58,6379.58
2021,11,50,100,3,1,2402889,90,98,2021,1,4936.19,4936.19,4936.19
2021,4,29,100,3,1,0,90,0,2021,0,-128.56,-128.56,-128.56
2021,5,29,100,3,1,0,90,0,2021,0,-333.32,-333.32,-333.32
2021,5,29,100,3,1,0,90,0,2021,0,13935.52,13935.52,13935.52
2021,11,29,100,3,1,0,90,0,2021,0,13600.00,13600.00,13600.00
2021,9,29,100,3,1,0,90,0,2021,0,19595.34,19595.34,19595.34
2021,11,50,100,3,1,2402894,90,98,2021,1,7393.27,7393.27,0.00
2021,11,50,100,3,1,2402897,90,98,2021,1,3542.53,3542.53,0.00
2021,11,50,100,3,1,2402912,90,98,2021,1,8119.71,8119.71,8119.71
2021,11,50,100,3,1,2402914,90,98,2021,1,7071.74,7071.74,7071.74
2021,11,64,100,3,1,2402916,90,98,2021,1,1195.89,1195.89,1195.89
2021,11,29,100,3,1,0,90,0,2021,0,19700.12,19700.12,19700.12
2021,3,29,100,3,1,0,90,0,2021,0,1004.34,1004.34,1004.34
2021,9,29,100,3,1,0,90,0,2021,0,916.50,916.50,916.50
2021,4,29,100,3,1,0,90,0,2021,0,10203.64,10203.64,10203.64
2021,6,29,100,3,1,0,90,0,2021,0,11583.18,11583.18,11583.18
2021,11,64,100,3,1,2402916,90,98,2021,1,0.00,0.00,0.00
2021,11,64,100,3,1,2402916,90,98,2021,1,3273.23,3273.23,0.00
2021,12,50,100,3,1,2402917,90,98,2021,1,2797.81,2797.81,0.00
2021,12,50,100,3,1,2402919,90,98,2021,1,9697.41,9697.41,0.00
2021,12,50,100,3,1,2402922,90,98,2021,1,5247.55,5247.55,0.00
2021,12,50,100,3,1,2402923,90,98,2021,1,5893.71,5893.71,0.00
2021,6,29,100,3,1,0,90,0,2021,0,10500.00,10500.00,10500.00
2021,3,29,100,3,1,0,90,0,2021,0,5369.15,5369.15,5369.15
2021,7,29,100,3,1,0,90,0,2021,0,5874.88,5874.88,5874.88
2021,10,29,100,3,1,0,90,0,2021,0,9282.00,9282.00,9282.00
2021,2,29,100,3,1,0,90,0,2021,0,3432.00,3432.00,3432.00
2021,12,50,100,3,1,2402928,90,98,2021,1,3635.23,3635.23,0.00
2021,12,50,100,3,1,2402931,90,98,2021,1,4061.78,4061.78,0.00
2021,12,50,100,3,1,2402934,90,98,2021,1,4656.21,4656.21,0.00
2021,12,50,100,3,1,2402937,90,98,2021,1,3490.63,3490.63,0.00
2021,12,50,100,3,1,2402939,90,98,2021,1,5618.96,5618.96,0.00
2021,12,50,100,3,1,2402944,90,98,2021,1,0.00,0.00,0.00
2021,12,50,100,3,1,2402944,90,98,2021,1,633.73,633.73,0.00
2021,12,50,100,3,1,2402946,90,98,2021,1,3270.30,3270.30,0.00
2021,12,50,100,3,1,2402951,90,98,2021,1,0.00,0.00,0.00
2021,12,50,100,3,1,2402953,90,98,2021,1,5847.70,5847.70,0.00
2021,12,50,100,3,1,2402970,90,98,2021,1,4730.96,4730.96,0.00
2021,12,50,100,3,1,2402972,90,98,2021,1,8202.45,8202.45,0.00
2021,12,50,100,3,1,2402979,90,98,2021,1,4728.49,4728.49,0.00
2021,5,64,120,3,3,2500074,90,98,2021,1,1009.68,1009.68,1009.68
2021,6,64,120,3,3,2500074,90,98,2021,1,1009.68,1009.68,1009.68
2021,8,64,120,3,3,2500074,90,98,2021,1,1009.68,1009.68,1009.68
2021,2,64,120,3,3,2500089,90,98,2021,1,1009.68,1009.68,1009.68
2021,4,64,120,3,3,2500089,90,98,2021,1,1009.68,1009.68,1009.68
2021,5,64,120,3,3,2500089,90,98,2021,1,1009.68,1009.68,1009.68
2021,4,64,120,3,3,2500114,90,98,2021,1,1009.68,1009.68,1009.68
2021,6,64,120,3,3,2500114,90,98,2021,1,1009.68,1009.68,1009.68
2021,7,64,120,3,3,2500114,90,98,2021,1,1009.68,1009.68,1009.68
2021,12,64,641,3,3,2500114,90,98,2021,1,1009.68,1009.68,1009.68
2021,2,64,241,3,3,2500128,90,98,2021,1,2209.03,2209.03,2209.03
2021,3,64,641,3,3,2500128,90,98,2021,3,22090.30,0.00,0.00
2021,6,64,641,3,3,2500149,90,98,2021,1,0.00,0.00,0.00
2021,4,64,120,3,3,2500158,90,98,2021,1,1009.68,1009.68,1009.68
2021,7,64,120,3,3,2500158,90,98,2021,1,126.21,126.21,126.21
2021,4,64,120,3,3,2500161,90,98,2021,1,1009.68,1009.68,1009.68
2021,8,64,641,3,3,2500161,90,98,2021,1,252.42,252.42,252.42
2021,12,64,241,3,3,2500161,90,98,2021,1,0.00,0.00,0.00
2021,4,64,641,3,3,2500164,90,98,2021,3,0.00,2209.03,2209.03
2021,7,64,641,3,3,2500164,90,98,2021,3,0.00,2209.03,2209.03
2021,8,64,641,3,3,2500164,90,98,2021,3,0.00,2209.03,2209.03
2021,11,64,641,3,3,2500164,90,98,2021,3,0.00,2209.03,2209.03
2021,12,64,641,3,3,2500164,90,98,2021,3,0.00,2209.03,2209.03
2021,4,64,641,3,3,2500168,90,98,2021,3,0.00,2209.03,2209.03
2021,12,64,641,3,3,2500168,90,98,2021,3,0.00,2209.03,2209.03
2021,2,64,241,3,3,2500170,90,98,2021,1,2209.03,2209.03,2209.03
2021,6,64,641,3,3,2500170,90,98,2021,3,0.00,2209.03,2209.03
2021,11,64,641,3,3,2500170,90,98,2021,3,0.00,2209.03,2209.03
2021,9,64,241,3,3,2500174,90,98,2021,3,0.00,2209.03,2209.03
2021,10,64,241,3,3,2500174,90,98,2021,3,0.00,2209.03,2209.03
2021,2,64,241,3,3,2500175,90,98,2021,3,26508.36,0.00,0.00
2021,5,64,241,3,3,2500175,90,98,2021,3,0.00,2209.03,2209.03
2021,7,64,241,3,3,2500175,90,98,2021,3,0.00,2209.03,2209.03
2021,10,64,241,3,3,2500175,90,98,2021,3,0.00,2209.03,2209.03
2021,11,64,241,3,3,2500175,90,98,2021,3,0.00,2209.03,2209.03
2021,12,64,241,3,3,2500175,90,98,2021,3,0.00,2209.03,0.00
2021,3,64,241,3,3,2500176,90,98,2021,3,0.00,2209.03,2209.03
2021,3,64,241,3,3,2500176,90,98,2021,3,0.00,2209.03,2209.03
2021,7,64,241,3,3,2500176,90,98,2021,3,0.00,2209.03,0.00
2021,8,64,241,3,3,2500176,90,98,2021,3,0.00,2209.03,2209.03
2021,9,64,241,3,3,2500176,90,98,2021,3,0.00,2209.03,2209.03
2021,2,64,241,3,3,2500177,90,98,2021,3,26508.36,0.00,0.00
2021,6,64,241,3,3,2500177,90,98,2021,3,0.00,2209.03,2209.03
2021,7,64,241,3,3,2500177,90,98,2021,3,0.00,2209.03,2209.03
2021,9,64,241,3,3,2500177,90,98,2021,3,0.00,2209.03,2209.03
2021,9,50,100,3,3,2500180,90,98,2021,3,6627.09,0.00,0.00
2021,12,64,241,3,3,2500188,90,98,2021,1,0.00,0.00,0.00
2021,12,64,241,3,3,2500188,90,98,2021,1,252.42,252.42,252.42
2021,5,64,120,3,3,2500193,90,98,2021,1,1009.68,1009.68,1009.68
2021,8,64,120,3,3,2500193,90,98,2021,1,1009.68,1009.68,1009.68
2021,3,64,120,3,3,2500195,90,98,2021,1,1009.68,1009.68,1009.68
2021,2,64,241,3,3,2500196,90,98,2021,3,26508.36,0.00,0.00
2021,2,50,100,3,3,2500197,90,98,2021,3,13254.18,0.00,0.00
2021,3,50,100,3,3,2500197,90,98,2021,3,0.00,2209.03,2209.03
2021,11,50,100,3,3,2500198,90,98,2021,3,0.00,2209.03,2209.03
2021,11,50,100,3,3,2500198,90,98,2021,3,0.00,2209.03,0.00
2021,10,64,641,3,3,2500199,90,98,2021,3,0.00,2209.03,2209.03
2021,11,64,641,3,3,2500199,90,98,2021,3,0.00,2209.03,2209.03
2021,5,64,241,3,3,2500204,90,98,2021,3,-19881.27,0.00,0.00
2021,2,64,241,3,3,2500204,90,98,2021,3,0.00,2209.03,2209.03
2021,3,64,120,3,3,2500205,90,98,2021,1,1009.68,1009.68,1009.68
2021,5,64,641,3,3,2500206,90,98,2021,3,0.00,2209.03,2209.03
2021,6,64,641,3,3,2500206,90,98,2021,3,0.00,2209.03,2209.03
2021,9,64,641,3,3,2500206,90,98,2021,3,0.00,2209.03,2209.03
2021,12,64,641,3,3,2500206,90,98,2021,3,0.00,2209.03,2209.03
2021,2,64,120,3,3,2500209,90,98,2021,1,1009.68,1009.68,1009.68
2021,6,64,120,3,3,2500209,90,98,2021,1,1009.68,1009.68,1009.68
2021,2,64,120,3,3,2500211,90,98,2021,1,0.00,0.00,0.00
2021,10,64,641,3,3,2500213,90,98,2021,3,0.00,2209.03,2209.03
2021,3,64,641,3,3,2500214,90,98,2021,3,22090.30,0.00,0.00
2021,3,64,641,3,3,2500214,90,98,2021,1,2209.03,2209.03,2209.03
2021,9,64,641,3,3,2500214,90,98,2021,3,0.00,0.00,0.00
2021,5,64,241,3,3,2500215,90,98,2021,3,19881.27,0.00,0.00
2021,4,50,100,3,3,2500215,90,98,2021,1,13254.18,0.00,0.00
2021,1,29,100,3,1,0,90,0,2021,0,48407.06,48407.06,48407.06
2021,4,29,100,3,1,0,90,0,2021,0,89623.99,89623.99,89623.99
2021,2,29,100,3,1,0,90,0,2021,0,91942.44,91942.44,91942.44
2021,4,29,100,3,1,0,90,0,2021,0,-433.86,-433.86,-433.86
2021,10,29,100,3,1,0,90,0,2021,0,93094.12,93094.12,93094.12
2021,5,50,100,3,3,2500215,90,98,2021,1,-13254.18,0.00,0.00
2021,6,50,100,3,3,2500215,90,98,2021,3,0.00,0.00,2209.03
2021,5,50,100,3,3,2500215,90,98,2021,3,0.00,2209.03,0.00
2021,6,64,120,3,3,2500216,90,98,2021,1,0.00,0.00,0.00
2021,6,64,641,3,3,2500216,90,98,2021,1,631.05,631.05,631.05
2021,7,64,120,3,3,2500216,90,98,2021,1,504.84,504.84,504.84
2021,7,64,120,3,3,2500217,90,98,2021,1,1009.68,1009.68,1009.68
2021,12,64,641,3,3,2500217,90,98,2021,1,1009.68,1009.68,1009.68
2021,12,64,641,3,3,2500217,90,98,2021,1,1009.68,1009.68,1009.68
2021,5,50,100,3,3,2500218,90,98,2021,3,0.00,2209.03,2209.03
2021,6,50,100,3,3,2500218,90,98,2021,3,0.00,0.00,2209.03
2021,10,50,100,3,3,2500218,90,98,2021,3,0.00,2209.03,2209.03
2021,9,50,100,3,3,2500218,90,98,2021,3,6627.09,0.00,0.00
2021,11,50,100,3,3,2500218,90,98,2021,3,0.00,2209.03,2209.03
2021,12,50,100,3,3,2500218,90,98,2021,3,0.00,2209.03,0.00
2021,12,50,100,3,3,2500219,90,98,2021,3,0.00,2209.03,0.00
2021,6,64,120,3,3,2500221,90,98,2021,1,0.00,0.00,0.00
2021,12,29,100,3,1,0,90,0,2021,0,93713.88,93713.88,93713.88
2021,4,29,100,3,1,0,90,0,2021,0,-165.12,-165.12,-165.12
2021,5,29,100,3,1,0,90,0,2021,0,25587.20,25587.20,25587.20
2021,8,29,100,3,1,0,90,0,2021,0,25000.44,25000.44,25000.44
2021,6,64,120,3,3,2500221,90,98,2021,1,1009.68,0.00,0.00
2021,7,64,120,3,3,2500221,90,98,2021,1,-1009.68,0.00,0.00
2021,5,50,100,3,3,2500222,90,98,2021,3,0.00,2209.03,2209.03
2021,11,50,100,3,3,2500222,90,98,2021,3,0.00,2209.03,0.00
2021,6,50,100,3,3,2500224,90,98,2021,3,0.00,2209.03,2209.03
2021,11,50,100,3,3,2500224,90,98,2021,3,0.00,2209.03,2209.03
2021,6,64,120,3,3,2500225,90,98,2021,1,1009.68,1009.68,1009.68
2021,10,64,120,3,3,2500225,90,98,2021,1,1009.68,1009.68,1009.68
2021,12,64,241,3,3,2500226,90,98,2021,3,0.00,2209.03,2209.03
2021,7,64,241,3,3,2500227,90,98,2021,3,0.00,2209.03,2209.03
2021,8,64,120,3,3,2500228,90,98,2021,1,1009.68,1009.68,1009.68
2021,12,64,641,3,3,2500229,90,98,2021,1,1009.68,1009.68,1009.68
2021,10,64,120,3,3,2500230,90,98,2021,1,1009.68,1009.68,1009.68
2021,12,64,241,3,3,2500231,90,98,2021,1,0.00,0.00,0.00
2021,12,64,641,3,3,2500231,90,98,2021,1,1009.68,1009.68,1009.68
2021,10,64,641,3,3,2500232,90,98,2021,3,8836.12,0.00,0.00
2021,12,64,641,3,3,2500235,90,98,2021,1,1009.68,1009.68,1009.68
2021,3,14,112,4,4,2700005,90,86,2021,3,229946.86,0.00,0.00
2021,3,61,250,3,3,2800161,90,62,2021,2,10000.00,0.00,0.00
2021,10,61,250,3,3,2800161,90,62,2021,2,-1146.88,0.00,0.00
2021,3,61,250,3,3,2800161,90,62,2021,2,0.00,2995.72,2995.72
2021,12,61,250,3,3,2800161,90,62,2021,2,-543.48,0.00,0.00
2021,11,61,250,3,3,2800161,90,62,2021,2,0.00,2961.72,2961.72
2021,9,61,250,3,3,2800163,90,62,2021,2,0.00,3079.39,3079.39
2021,2,61,250,3,3,2800199,90,62,2021,1,17880.00,17880.00,17880.00
2021,4,61,250,3,3,2800199,90,62,2021,2,0.00,4020.00,4020.00
2021,5,61,250,3,3,2800199,90,62,2021,2,0.00,5820.00,5820.00
2021,7,61,250,3,3,2800199,90,62,2021,2,0.00,120.00,120.00
2021,3,61,250,3,3,2800203,90,62,2021,2,5000.00,0.00,0.00
2021,5,61,250,3,3,2800203,90,62,2021,2,0.00,1690.36,1690.36
2021,9,61,250,3,3,2800203,90,62,2021,2,0.00,5149.90,5149.90
2021,12,61,250,3,3,2800203,90,62,2021,2,-7259.73,0.00,0.00
2021,11,29,100,3,1,0,90,0,2021,0,24821.73,24821.73,24821.73
2021,2,29,100,3,1,0,90,0,2021,0,-767.70,-767.70,-767.70
2021,4,29,100,3,1,0,90,0,2021,0,-282.25,-282.25,-282.25
2021,4,29,100,3,1,0,90,0,2021,0,21810.00,21810.00,21810.00
2021,7,29,100,3,1,0,90,0,2021,0,22510.00,22510.00,22510.00
2021,11,61,250,3,3,2800203,90,62,2021,2,0.00,1443.90,1443.90
2021,7,61,250,3,3,2800206,90,62,2021,2,0.00,3780.00,3780.00
2021,9,61,250,3,3,2800206,90,62,2021,2,0.00,4130.00,4130.00
2021,12,61,250,3,3,2800206,90,62,2021,2,0.00,5310.00,5310.00
2021,5,61,250,3,3,2800210,90,62,2021,2,15000.00,0.00,0.00
2021,11,61,250,3,3,2800210,90,62,2021,2,0.00,1680.00,1680.00
2021,9,61,250,3,3,2800211,90,62,2021,2,-5480.00,0.00,0.00
2021,4,61,250,3,3,2800211,90,62,2021,2,0.00,6370.00,6370.00
2021,6,61,250,3,3,2800211,90,62,2021,2,0.00,6370.00,6370.00
2021,8,61,250,3,3,2800211,90,62,2021,2,0.00,4900.00,4900.00
2021,9,61,250,3,3,2800211,90,62,2021,2,0.00,6523.85,6523.85
2021,12,61,250,3,3,2800211,90,62,2021,1,8192.95,8192.95,8192.95
2021,5,61,250,3,3,2800212,90,62,2021,2,0.00,6360.00,6360.00
2021,12,61,250,3,3,2800212,90,62,2021,1,9144.00,9144.00,9144.00
2021,4,64,120,3,3,2800214,90,98,2021,1,1009.68,1009.68,1009.68
2021,11,29,100,3,1,0,90,0,2021,0,22680.00,22680.00,22680.00
2021,10,29,100,3,1,0,90,0,2021,0,8948.33,8948.33,8948.33
2021,6,29,100,3,1,0,90,0,2021,0,192.74,192.74,192.74
2021,11,29,100,3,1,0,90,0,2021,0,192.74,192.74,192.74
2021,8,29,100,3,1,0,90,0,2021,0,3149.55,3149.55,3149.55
2021,6,64,120,3,3,2800214,90,98,2021,1,0.00,0.00,0.00
2021,11,64,320,3,3,2800214,90,98,2021,1,1009.68,1009.68,1009.68
2021,10,64,120,3,3,2800216,90,98,2021,1,1009.68,1009.68,1009.68
2021,3,62,100,3,3,2900981,90,98,2021,1,3122.38,3122.38,3122.38
2021,6,62,100,3,3,2900982,90,98,2021,1,4340.64,4340.64,0.00
2021,2,61,249,3,1,3100003,91,98,2021,2,0.00,13460.36,13460.36
2021,6,61,249,3,1,3100003,91,98,2021,2,0.00,13460.36,13460.36
2021,7,61,249,3,1,3100003,91,98,2021,2,0.00,13460.36,13460.36
2021,3,59,645,3,3,3100003,90,98,2021,1,0.00,0.00,0.00
2021,9,61,249,3,1,3100003,91,98,2021,2,-80762.16,0.00,0.00
2021,12,61,249,3,1,3100003,91,98,2021,2,-9862.03,0.00,0.00
2021,10,61,249,3,1,3100003,91,98,2021,2,0.00,13460.36,13460.36
2021,12,61,249,3,1,3100003,91,98,2021,1,13460.36,13460.36,13460.36
2021,7,59,645,3,3,3100028,90,2,2021,1,0.00,0.00,0.00
2021,2,25,100,3,3,3100040,90,63,2021,2,60000.00,0.00,0.00
2021,1,29,100,3,1,0,90,0,2021,0,4623.82,4623.82,4623.82
2021,2,29,100,3,1,0,90,0,2021,0,17055.84,17055.84,17055.84
2021,3,29,100,3,1,0,90,0,2021,0,12586.11,12586.11,12586.11
2021,4,29,100,3,1,0,90,0,2021,0,5786.84,5786.84,5786.84
2021,6,29,100,3,1,0,90,0,2021,0,20293.01,20293.01,20293.01
2021,6,32,100,3,3,3100040,90,98,2021,1,431.00,0.00,0.00
2021,8,32,100,3,3,3100040,90,98,2021,1,0.00,0.00,431.00
2021,4,25,100,3,3,3100040,90,62,2021,1,0.00,0.00,750.00
2021,10,50,100,3,3,3100040,90,62,2021,2,-25000.00,0.00,0.00
2021,2,14,112,3,3,3100040,90,67,2021,1,44750.00,44750.00,44750.00
2021,9,64,241,3,3,3100040,90,63,2021,3,-8680.00,0.00,0.00
2021,11,25,100,3,3,3100040,90,63,2021,2,0.00,38414.06,0.00
2021,12,25,100,3,3,3100040,90,63,2021,2,0.00,0.00,38414.06
2021,5,14,112,3,3,3100040,90,67,2021,3,0.00,44750.00,44750.00
2021,7,14,112,3,3,3100040,90,67,2021,3,0.00,44750.00,44750.00
2021,9,14,112,3,3,3100040,90,67,2021,3,0.00,44750.00,44750.00
2021,8,61,249,3,3,3100040,90,98,2021,1,45.37,45.37,45.37
2021,2,21,100,3,3,3100042,90,36,2021,3,-9084.00,0.00,0.00
2021,2,21,100,3,3,3100042,90,2,2021,3,9084.00,0.00,0.00
2021,12,21,100,3,3,3100042,90,2,2021,3,-757.00,0.00,0.00
2021,4,21,100,3,3,3100042,90,2,2021,3,0.00,757.00,0.00
2021,5,21,100,3,3,3100042,90,2,2021,3,0.00,757.00,757.00
2021,6,21,100,3,3,3100042,90,2,2021,3,0.00,757.00,0.00
2021,7,21,100,3,3,3100042,90,2,2021,3,0.00,757.00,757.00
2021,8,21,100,3,3,3100042,90,2,2021,3,0.00,757.00,757.00
2021,12,19,100,3,3,3100042,90,36,2021,2,0.00,1182.52,0.00
2021,12,19,100,3,3,3100042,90,36,2020,3,0.00,0.00,1182.52
2021,12,19,100,3,3,3100042,90,36,2020,3,0.00,0.00,1182.52
2021,9,16,100,3,3,3100051,90,2,2021,1,603.80,0.00,0.00
2021,10,16,100,3,3,3100051,90,2,2021,1,0.00,85.50,85.50
2021,4,36,100,3,3,3100051,90,2,2021,1,994.00,994.00,994.00
2021,4,10,100,3,3,3100051,90,2,2021,1,0.00,0.00,35.96
2021,2,10,100,3,3,3100051,90,2,2021,1,717.60,0.00,0.00
2021,11,16,100,3,3,3100051,90,2,2021,1,192.50,0.00,0.00
2021,12,16,100,3,3,3100051,90,2,2021,1,0.00,192.50,192.50
2021,12,16,100,3,3,3100051,90,2,2021,1,0.00,640.00,640.00
2021,7,12,100,3,3,3100051,90,2,2021,1,0.00,0.00,423.60
2021,7,12,100,3,3,3100051,90,2,2021,1,0.00,0.00,467.60
2021,8,29,100,3,1,0,90,0,2021,0,12417.08,12417.08,12417.08
2021,9,29,100,3,1,0,90,0,2021,0,4799.75,4799.75,4799.75
2021,4,29,100,3,1,0,90,0,2021,0,12275.25,12275.25,12275.25
2021,8,29,100,3,1,0,90,0,2021,0,12051.00,12051.00,12051.00
2021,11,29,100,3,1,0,90,0,2021,0,12343.50,12343.50,12343.50
2021,7,12,100,3,3,3100051,90,2,2021,1,0.00,174.60,174.60
2021,3,25,100,3,3,3100051,90,2,2021,1,0.00,310.00,310.00
2021,7,10,100,3,3,3100051,90,2,2021,1,467.60,467.60,467.60
2021,12,9,100,3,3,3100051,90,2,2021,1,0.00,565.50,0.00
2021,11,10,100,3,3,3100051,90,2,2021,1,79.00,0.00,0.00
2021,12,10,100,3,3,3100051,90,2,2021,1,0.00,79.00,79.00
2021,11,29,100,3,1,0,90,0,2021,0,1350.00,1350.00,1350.00
2021,7,31,100,3,1,0,90,0,2021,0,39084.74,39084.74,39084.74
2021,8,31,100,3,1,0,90,0,2021,0,39084.74,39084.74,39084.74
2021,11,31,100,3,1,0,90,0,2021,0,43948.69,43948.69,43948.69
2021,12,31,100,3,1,0,90,0,2021,0,39082.94,39082.94,39082.94
2021,3,59,645,3,3,3100051,90,2,2021,1,0.00,345.00,0.00
2021,12,26,100,3,3,3100051,90,2,2021,1,0.00,622.30,0.00
